"CUSTOMER_NAME","WP_NAME","SERIAL_NO","PEN_COLOR_NAME","PEN_USER_NAME","WAFER_LOT_NUM","WAFER_NUMBER","PH_DIE_POSITION","WAFER_ROW","WAFER_COLUMN"
"Georgia-Pacific Corp","RS31",1841711,"VIOLET","V-13","SFK238070",19,3,4,7
"Georgia-Pacific Corp","RS31",1841711,"VIOLET","V-13","SFK238070",19,4,4,8
"Georgia-Pacific Corp","RS31",1841712,"VIOLET","V-14","SFK238070",19,0,4,14
"Georgia-Pacific Corp","RS31",1841712,"VIOLET","V-14","SFK238070",19,1,4,15
"Georgia-Pacific Corp","RS31",1841712,"VIOLET","V-14","SFK238070",19,2,4,11
"Georgia-Pacific Corp","RS31",1841712,"VIOLET","V-14","SFK238070",19,3,4,12
"Georgia-Pacific Corp","RS31",1841712,"VIOLET","V-14","SFK238070",19,4,4,13
"Georgia-Pacific Corp","RS31",1841794,"VIOLET","V-15","SFK238070",21,0,4,11
"Georgia-Pacific Corp","RS31",1841794,"VIOLET","V-15","SFK238070",21,1,4,12
"Georgia-Pacific Corp","RS31",1841794,"VIOLET","V-15","SFK238070",21,2,4,8
"Georgia-Pacific Corp","RS31",1841794,"VIOLET","V-15","SFK238070",21,3,4,9
"Georgia-Pacific Corp","RS31",1841794,"VIOLET","V-15","SFK238070",21,4,4,10
"Georgia-Pacific Corp","RS31",1841684,"VIOLET","V-16","SFK238070",18,0,5,17
"Georgia-Pacific Corp","RS31",1841684,"VIOLET","V-16","SFK238070",18,1,5,15
"Georgia-Pacific Corp","RS31",1841684,"VIOLET","V-16","SFK238070",18,2,5,20
"Georgia-Pacific Corp","RS31",1841684,"VIOLET","V-16","SFK238070",18,3,5,19
"Georgia-Pacific Corp","RS31",1841684,"VIOLET","V-16","SFK238070",18,4,5,18
"Georgia-Pacific Corp","RS31",1841715,"VIOLET","V-17","SFK238070",19,0,4,32
"Georgia-Pacific Corp","RS31",1841715,"VIOLET","V-17","SFK238070",19,1,4,33
"Georgia-Pacific Corp","RS31",1841715,"VIOLET","V-17","SFK238070",19,2,4,29
"Georgia-Pacific Corp","RS31",1841715,"VIOLET","V-17","SFK238070",19,3,4,30
"Georgia-Pacific Corp","RS31",1841715,"VIOLET","V-17","SFK238070",19,4,4,31
"Georgia-Pacific Corp","RS31",1841681,"VIOLET","V-18","SFK238070",18,0,5,32
"Georgia-Pacific Corp","RS31",1841681,"VIOLET","V-18","SFK238070",18,1,5,31
"Georgia-Pacific Corp","RS31",1841681,"VIOLET","V-18","SFK238070",18,2,5,35
"Georgia-Pacific Corp","RS31",1841681,"VIOLET","V-18","SFK238070",18,3,5,34
"Georgia-Pacific Corp","RS31",1841681,"VIOLET","V-18","SFK238070",18,4,5,33
"Georgia-Pacific Corp","RS31",1841650,"VIOLET","V-19","SFK222072",25,0,4,5
"Georgia-Pacific Corp","RS31",1841650,"VIOLET","V-19","SFK222072",25,1,4,6
"Georgia-Pacific Corp","RS31",1841650,"VIOLET","V-19","SFK222072",25,2,3,5
"Georgia-Pacific Corp","RS31",1841650,"VIOLET","V-19","SFK222072",25,3,3,4
"Georgia-Pacific Corp","RS31",1841650,"VIOLET","V-19","SFK222072",25,4,4,4
"Georgia-Pacific Corp","RS31",1841702,"VIOLET","V-2","SFK238070",19,0,3,34
"Georgia-Pacific Corp","RS31",1841702,"VIOLET","V-2","SFK238070",19,1,3,33
"Georgia-Pacific Corp","RS31",1841702,"VIOLET","V-2","SFK238070",19,2,3,37
"Georgia-Pacific Corp","RS31",1841702,"VIOLET","V-2","SFK238070",19,3,3,36
"Georgia-Pacific Corp","RS31",1841702,"VIOLET","V-2","SFK238070",19,4,3,35
"Georgia-Pacific Corp","RS31",1841725,"VIOLET","V-20","SFK238070",19,0,6,20
"Georgia-Pacific Corp","RS31",1841725,"VIOLET","V-20","SFK238070",19,1,6,21
"Georgia-Pacific Corp","RS31",1841725,"VIOLET","V-20","SFK238070",19,2,6,17
"Georgia-Pacific Corp","RS31",1841725,"VIOLET","V-20","SFK238070",19,3,6,18
"Georgia-Pacific Corp","RS31",1841725,"VIOLET","V-20","SFK238070",19,4,6,19
"Georgia-Pacific Corp","RS31",1847457,"VIOLET","V-21","SFK235025",7,0,2,24
"Georgia-Pacific Corp","RS31",1847457,"VIOLET","V-21","SFK235025",7,1,2,25
"Georgia-Pacific Corp","RS31",1847457,"VIOLET","V-21","SFK235025",7,2,2,20
"Georgia-Pacific Corp","RS31",1847457,"VIOLET","V-21","SFK235025",7,3,2,22
"Georgia-Pacific Corp","RS31",1847457,"VIOLET","V-21","SFK235025",7,4,2,23
"Georgia-Pacific Corp","RS31",1847492,"VIOLET","V-22","SFK235025",8,0,2,23
"Georgia-Pacific Corp","RS31",1847492,"VIOLET","V-22","SFK235025",8,1,2,24
"Georgia-Pacific Corp","RS31",1847492,"VIOLET","V-22","SFK235025",8,2,2,20
"Georgia-Pacific Corp","RS31",1847492,"VIOLET","V-22","SFK235025",8,3,2,21
"Georgia-Pacific Corp","RS31",1847492,"VIOLET","V-22","SFK235025",8,4,2,22
"Georgia-Pacific Corp","RS31",1841745,"VIOLET","V-23","SFK238070",20,0,3,8
"Georgia-Pacific Corp","RS31",1841745,"VIOLET","V-23","SFK238070",20,1,3,7
"Georgia-Pacific Corp","RS31",1841745,"VIOLET","V-23","SFK238070",20,2,3,11
"Georgia-Pacific Corp","RS31",1841745,"VIOLET","V-23","SFK238070",20,3,3,10
"Georgia-Pacific Corp","RS31",1841745,"VIOLET","V-23","SFK238070",20,4,3,9
"Georgia-Pacific Corp","RS31",1841688,"VIOLET","V-24","SFK238070",18,0,6,16
"Georgia-Pacific Corp","RS31",1841688,"VIOLET","V-24","SFK238070",18,1,6,17
"Georgia-Pacific Corp","RS31",1841688,"VIOLET","V-24","SFK238070",18,2,6,13
"Georgia-Pacific Corp","RS31",1841688,"VIOLET","V-24","SFK238070",18,3,6,14
"Georgia-Pacific Corp","RS31",1841688,"VIOLET","V-24","SFK238070",18,4,6,15
"Georgia-Pacific Corp","RS31",1847532,"VIOLET","V-25","SFK235025",9,0,2,15
"Georgia-Pacific Corp","RS31",1847532,"VIOLET","V-25","SFK235025",9,1,2,16
"Georgia-Pacific Corp","RS31",1847532,"VIOLET","V-25","SFK235025",9,2,2,12
"Georgia-Pacific Corp","RS31",1847532,"VIOLET","V-25","SFK235025",9,3,2,13
"Georgia-Pacific Corp","RS31",1847532,"VIOLET","V-25","SFK235025",9,4,2,14
"Georgia-Pacific Corp","RS31",1841772,"VIOLET","V-26","SFK238070",21,0,2,19
"Georgia-Pacific Corp","RS31",1841772,"VIOLET","V-26","SFK238070",21,1,2,20
"Georgia-Pacific Corp","RS31",1841772,"VIOLET","V-26","SFK238070",21,2,2,16
"Georgia-Pacific Corp","RS31",1841772,"VIOLET","V-26","SFK238070",21,3,2,17
"Georgia-Pacific Corp","RS31",1841772,"VIOLET","V-26","SFK238070",21,4,2,18
"Georgia-Pacific Corp","RS31",1847514,"VIOLET","V-3","SFK235025",8,0,5,17
"Georgia-Pacific Corp","RS31",1847514,"VIOLET","V-3","SFK235025",8,1,5,16
"Georgia-Pacific Corp","RS31",1847514,"VIOLET","V-3","SFK235025",8,2,5,20
"Georgia-Pacific Corp","RS31",1847514,"VIOLET","V-3","SFK235025",8,3,5,19
"Georgia-Pacific Corp","RS31",1847514,"VIOLET","V-3","SFK235025",8,4,5,18
"Georgia-Pacific Corp","RS31",1847478,"VIOLET","V-4","SFK235025",7,0,5,22
"Georgia-Pacific Corp","RS31",1847478,"VIOLET","V-4","SFK235025",7,1,5,21
"Georgia-Pacific Corp","RS31",1847478,"VIOLET","V-4","SFK235025",7,2,5,25
"Georgia-Pacific Corp","RS31",1847478,"VIOLET","V-4","SFK235025",7,3,5,24
"Georgia-Pacific Corp","RS31",1847478,"VIOLET","V-4","SFK235025",7,4,5,23
"Georgia-Pacific Corp","RS31",1841752,"VIOLET","V-5","SFK238070",20,0,5,33
"Georgia-Pacific Corp","RS31",1841752,"VIOLET","V-5","SFK238070",20,1,5,32
"Georgia-Pacific Corp","RS31",1841752,"VIOLET","V-5","SFK238070",20,2,5,37
"Georgia-Pacific Corp","RS31",1841752,"VIOLET","V-5","SFK238070",20,3,5,36
"Georgia-Pacific Corp","RS31",1841752,"VIOLET","V-5","SFK238070",20,4,5,35
"Georgia-Pacific Corp","RS31",1841657,"VIOLET","V-6","SFK222072",25,0,5,26
"Georgia-Pacific Corp","RS31",1841657,"VIOLET","V-6","SFK222072",25,1,5,25
"Georgia-Pacific Corp","RS31",1841657,"VIOLET","V-6","SFK222072",25,2,5,29
"Georgia-Pacific Corp","RS31",1841657,"VIOLET","V-6","SFK222072",25,3,5,28
"Georgia-Pacific Corp","RS31",1841657,"VIOLET","V-6","SFK222072",25,4,5,27
"Georgia-Pacific Corp","RS31",1841747,"VIOLET","V-7","SFK238070",20,0,4,11
"Georgia-Pacific Corp","RS31",1841747,"VIOLET","V-7","SFK238070",20,1,4,12
"Georgia-Pacific Corp","RS31",1841747,"VIOLET","V-7","SFK238070",20,2,4,8
"Georgia-Pacific Corp","RS31",1841747,"VIOLET","V-7","SFK238070",20,3,4,9
"Georgia-Pacific Corp","RS31",1841747,"VIOLET","V-7","SFK238070",20,4,4,10
"Georgia-Pacific Corp","RS31",1841665,"VIOLET","V-8","SFK222072",25,0,6,27
"Georgia-Pacific Corp","RS31",1841665,"VIOLET","V-8","SFK222072",25,1,6,29
"Georgia-Pacific Corp","RS31",1841665,"VIOLET","V-8","SFK222072",25,2,6,23
"Georgia-Pacific Corp","RS31",1841665,"VIOLET","V-8","SFK222072",25,3,6,24
"Georgia-Pacific Corp","RS31",1841665,"VIOLET","V-8","SFK222072",25,4,6,26
"Georgia-Pacific Corp","RS31",1841754,"VIOLET","V-9","SFK238070",20,0,5,21
"Georgia-Pacific Corp","RS31",1841754,"VIOLET","V-9","SFK238070",20,1,5,20
"Georgia-Pacific Corp","RS31",1841754,"VIOLET","V-9","SFK238070",20,2,5,25
"Georgia-Pacific Corp","RS31",1841754,"VIOLET","V-9","SFK238070",20,3,5,24
"Georgia-Pacific Corp","RS31",1841754,"VIOLET","V-9","SFK238070",20,4,5,22
"Georgia-Pacific Corp","RS31",1842495,"YELLOW","Y+1","SFK228081",17,0,1,19
"Georgia-Pacific Corp","RS31",1842495,"YELLOW","Y+1","SFK228081",17,1,1,18
"Georgia-Pacific Corp","RS31",1842495,"YELLOW","Y+1","SFK228081",17,2,1,23
"Georgia-Pacific Corp","RS31",1842495,"YELLOW","Y+1","SFK228081",17,3,1,22
"Georgia-Pacific Corp","RS31",1842495,"YELLOW","Y+1","SFK228081",17,4,1,21
"Georgia-Pacific Corp","RS31",1847125,"YELLOW","Y+10","SFK225035",24,0,6,19
"Georgia-Pacific Corp","RS31",1847125,"YELLOW","Y+10","SFK225035",24,1,6,20
"Georgia-Pacific Corp","RS31",1847125,"YELLOW","Y+10","SFK225035",24,2,6,16
"Georgia-Pacific Corp","RS31",1847125,"YELLOW","Y+10","SFK225035",24,3,6,17
"Georgia-Pacific Corp","RS31",1847125,"YELLOW","Y+10","SFK225035",24,4,6,18
"Georgia-Pacific Corp","RS31",1847077,"YELLOW","Y+11","SFK225035",23,0,4,12
"Georgia-Pacific Corp","RS31",1847077,"YELLOW","Y+11","SFK225035",23,1,4,14
"Georgia-Pacific Corp","RS31",1847077,"YELLOW","Y+11","SFK225035",23,2,4,8
"Georgia-Pacific Corp","RS31",1847077,"YELLOW","Y+11","SFK225035",23,3,4,9
"Georgia-Pacific Corp","RS31",1847077,"YELLOW","Y+11","SFK225035",23,4,4,10
"Georgia-Pacific Corp","RS31",1847115,"YELLOW","Y+12","SFK225035",24,0,4,33
"Georgia-Pacific Corp","RS31",1847115,"YELLOW","Y+12","SFK225035",24,1,4,34
"Georgia-Pacific Corp","RS31",1847115,"YELLOW","Y+12","SFK225035",24,2,4,30
"Georgia-Pacific Corp","RS31",1847115,"YELLOW","Y+12","SFK225035",24,3,4,31
"Georgia-Pacific Corp","RS31",1847115,"YELLOW","Y+12","SFK225035",24,4,4,32
"Georgia-Pacific Corp","RS31",1847148,"YELLOW","Y+13","SFK225035",25,0,5,28
"Georgia-Pacific Corp","RS31",1847148,"YELLOW","Y+13","SFK225035",25,1,5,27
"Georgia-Pacific Corp","RS31",1847148,"YELLOW","Y+13","SFK225035",25,2,5,33
"Georgia-Pacific Corp","RS31",1847148,"YELLOW","Y+13","SFK225035",25,3,5,32
"Georgia-Pacific Corp","RS31",1847148,"YELLOW","Y+13","SFK225035",25,4,5,30
"Georgia-Pacific Corp","RS31",1847141,"YELLOW","Y+14","SFK225035",25,0,3,12
"Georgia-Pacific Corp","RS31",1847141,"YELLOW","Y+14","SFK225035",25,1,3,11
"Georgia-Pacific Corp","RS31",1847141,"YELLOW","Y+14","SFK225035",25,2,3,15
"Georgia-Pacific Corp","RS31",1847141,"YELLOW","Y+14","SFK225035",25,3,3,14
"Georgia-Pacific Corp","RS31",1847141,"YELLOW","Y+14","SFK225035",25,4,3,13
"Georgia-Pacific Corp","RS31",1847112,"YELLOW","Y+15","SFK225035",24,0,4,15
"Georgia-Pacific Corp","RS31",1847112,"YELLOW","Y+15","SFK225035",24,1,4,16
"Georgia-Pacific Corp","RS31",1847112,"YELLOW","Y+15","SFK225035",24,2,4,12
"Georgia-Pacific Corp","RS31",1847112,"YELLOW","Y+15","SFK225035",24,3,4,13
"Georgia-Pacific Corp","RS31",1847112,"YELLOW","Y+15","SFK225035",24,4,4,14
"Georgia-Pacific Corp","RS31",1847144,"YELLOW","Y+16","SFK225035",25,0,3,7
"Georgia-Pacific Corp","RS31",1847144,"YELLOW","Y+16","SFK225035",25,1,3,6
"Georgia-Pacific Corp","RS31",1847144,"YELLOW","Y+16","SFK225035",25,2,3,10
"Georgia-Pacific Corp","RS31",1847144,"YELLOW","Y+16","SFK225035",25,3,3,9
"Georgia-Pacific Corp","RS31",1847144,"YELLOW","Y+16","SFK225035",25,4,3,8
"Georgia-Pacific Corp","RS31",1847153,"YELLOW","Y+17","SFK225035",25,0,6,6
"Georgia-Pacific Corp","RS31",1847153,"YELLOW","Y+17","SFK225035",25,1,6,7
"Georgia-Pacific Corp","RS31",1847153,"YELLOW","Y+17","SFK225035",25,2,5,7
"Georgia-Pacific Corp","RS31",1847153,"YELLOW","Y+17","SFK225035",25,3,5,6
"Georgia-Pacific Corp","RS31",1847153,"YELLOW","Y+17","SFK225035",25,4,5,4
"Georgia-Pacific Corp","RS31",1847073,"YELLOW","Y+18","SFK225035",23,0,3,12
"Georgia-Pacific Corp","RS31",1847073,"YELLOW","Y+18","SFK225035",23,1,3,11
"Georgia-Pacific Corp","RS31",1847073,"YELLOW","Y+18","SFK225035",23,2,3,15
"Georgia-Pacific Corp","RS31",1847073,"YELLOW","Y+18","SFK225035",23,3,3,14
"Georgia-Pacific Corp","RS31",1847073,"YELLOW","Y+18","SFK225035",23,4,3,13
"Georgia-Pacific Corp","RS31",1847135,"YELLOW","Y+19","SFK225035",25,0,2,32
"Georgia-Pacific Corp","RS31",1847135,"YELLOW","Y+19","SFK225035",25,1,2,34
"Georgia-Pacific Corp","RS31",1847135,"YELLOW","Y+19","SFK225035",25,2,2,29
"Georgia-Pacific Corp","RS31",1847135,"YELLOW","Y+19","SFK225035",25,3,2,30
"Georgia-Pacific Corp","RS31",1847135,"YELLOW","Y+19","SFK225035",25,4,2,31
"Georgia-Pacific Corp","RS31",1842562,"YELLOW","Y+2","SFK228081",19,0,1,24
"Georgia-Pacific Corp","RS31",1842562,"YELLOW","Y+2","SFK228081",19,1,1,23
"Georgia-Pacific Corp","RS31",1842562,"YELLOW","Y+2","SFK228081",18,2,7,16
"Georgia-Pacific Corp","RS31",1842562,"YELLOW","Y+2","SFK228081",18,3,7,15
"Georgia-Pacific Corp","RS31",1842562,"YELLOW","Y+2","SFK228081",18,4,7,14
"Georgia-Pacific Corp","RS31",1847145,"YELLOW","Y+20","SFK225035",25,0,4,5
"Georgia-Pacific Corp","RS31",1847145,"YELLOW","Y+20","SFK225035",25,1,4,6
"Georgia-Pacific Corp","RS31",1847145,"YELLOW","Y+20","SFK225035",25,2,3,5
"Georgia-Pacific Corp","RS31",1847145,"YELLOW","Y+20","SFK225035",25,3,3,4
"Georgia-Pacific Corp","RS31",1847145,"YELLOW","Y+20","SFK225035",25,4,4,4
"Georgia-Pacific Corp","RS31",1842217,"YELLOW","Y+21","SFK228081",15,0,6,33
"Georgia-Pacific Corp","RS31",1842217,"YELLOW","Y+21","SFK228081",15,1,6,34
"Georgia-Pacific Corp","RS31",1842217,"YELLOW","Y+21","SFK228081",15,2,6,30
"Georgia-Pacific Corp","RS31",1842217,"YELLOW","Y+21","SFK228081",15,3,6,31
"Georgia-Pacific Corp","RS31",1842217,"YELLOW","Y+21","SFK228081",15,4,6,32
"Georgia-Pacific Corp","RS31",1842226,"YELLOW","Y+22","SFK228081",19,0,3,11
"Georgia-Pacific Corp","RS31",1842226,"YELLOW","Y+22","SFK228081",19,1,3,10
"Georgia-Pacific Corp","RS31",1842226,"YELLOW","Y+22","SFK228081",19,2,3,14
"Georgia-Pacific Corp","RS31",1842226,"YELLOW","Y+22","SFK228081",19,3,3,13
"Georgia-Pacific Corp","RS31",1842226,"YELLOW","Y+22","SFK228081",19,4,3,12
"Georgia-Pacific Corp","RS31",1842212,"YELLOW","Y+23","SFK228081",15,0,6,13
"Georgia-Pacific Corp","RS31",1842212,"YELLOW","Y+23","SFK228081",15,1,6,14
"Georgia-Pacific Corp","RS31",1842212,"YELLOW","Y+23","SFK228081",15,2,6,9
"Georgia-Pacific Corp","RS31",1842212,"YELLOW","Y+23","SFK228081",15,3,6,10
"Georgia-Pacific Corp","RS31",1842212,"YELLOW","Y+23","SFK228081",15,4,6,12
"Georgia-Pacific Corp","RS31",1842531,"YELLOW","Y+24","SFK228081",18,0,2,13
"Georgia-Pacific Corp","RS31",1842531,"YELLOW","Y+24","SFK228081",18,1,2,14
"Georgia-Pacific Corp","RS31",1842531,"YELLOW","Y+24","SFK228081",18,2,2,10
"Georgia-Pacific Corp","RS31",1842531,"YELLOW","Y+24","SFK228081",18,3,2,11
"Georgia-Pacific Corp","RS31",1842531,"YELLOW","Y+24","SFK228081",18,4,2,12
"Georgia-Pacific Corp","RS31",1842216,"YELLOW","Y+25","SFK228081",15,0,6,28
"Georgia-Pacific Corp","RS31",1842216,"YELLOW","Y+25","SFK228081",15,1,6,29
"Georgia-Pacific Corp","RS31",1842216,"YELLOW","Y+25","SFK228081",15,2,6,25
"Georgia-Pacific Corp","RS31",1842216,"YELLOW","Y+25","SFK228081",15,3,6,26
"Georgia-Pacific Corp","RS31",1842216,"YELLOW","Y+25","SFK228081",15,4,6,27
"Georgia-Pacific Corp","RS31",1842520,"YELLOW","Y+26","SFK228081",17,0,5,4
"Georgia-Pacific Corp","RS31",1842520,"YELLOW","Y+26","SFK228081",17,1,6,7
"Georgia-Pacific Corp","RS31",1842520,"YELLOW","Y+26","SFK228081",17,2,5,7
"Georgia-Pacific Corp","RS31",1842520,"YELLOW","Y+26","SFK228081",17,3,5,6
"Georgia-Pacific Corp","RS31",1842520,"YELLOW","Y+26","SFK228081",17,4,5,5
"Georgia-Pacific Corp","RS31",1842506,"YELLOW","Y+3","SFK228081",17,0,4,4
"Georgia-Pacific Corp","RS31",1842506,"YELLOW","Y+3","SFK228081",17,1,4,5
"Georgia-Pacific Corp","RS31",1842506,"YELLOW","Y+3","SFK228081",17,2,3,7
"Georgia-Pacific Corp","RS31",1842506,"YELLOW","Y+3","SFK228081",17,3,3,6
"Georgia-Pacific Corp","RS31",1842506,"YELLOW","Y+3","SFK228081",17,4,3,5
"Georgia-Pacific Corp","RS31",1842345,"YELLOW","Y+4","SFK228081",12,0,5,15
"Georgia-Pacific Corp","RS31",1842345,"YELLOW","Y+4","SFK228081",12,1,5,14
"Georgia-Pacific Corp","RS31",1842345,"YELLOW","Y+4","SFK228081",12,2,5,18
"Georgia-Pacific Corp","RS31",1842345,"YELLOW","Y+4","SFK228081",12,3,5,17
"Georgia-Pacific Corp","RS31",1842345,"YELLOW","Y+4","SFK228081",12,4,5,16
"Georgia-Pacific Corp","RS31",1842540,"YELLOW","Y+5","SFK228081",18,0,3,7
"Georgia-Pacific Corp","RS31",1842540,"YELLOW","Y+5","SFK228081",18,1,3,6
"Georgia-Pacific Corp","RS31",1842540,"YELLOW","Y+5","SFK228081",18,2,3,10
"Georgia-Pacific Corp","RS31",1842540,"YELLOW","Y+5","SFK228081",18,3,3,9
"Georgia-Pacific Corp","RS31",1842540,"YELLOW","Y+5","SFK228081",18,4,3,8
"Georgia-Pacific Corp","RS31",1842523,"YELLOW","Y+6","SFK228081",17,0,6,21
"Georgia-Pacific Corp","RS31",1842523,"YELLOW","Y+6","SFK228081",17,1,6,22
"Georgia-Pacific Corp","RS31",1842523,"YELLOW","Y+6","SFK228081",17,2,6,18
"Georgia-Pacific Corp","RS31",1842523,"YELLOW","Y+6","SFK228081",17,3,6,19
"Georgia-Pacific Corp","RS31",1842523,"YELLOW","Y+6","SFK228081",17,4,6,20
"Georgia-Pacific Corp","RS31",1847116,"YELLOW","Y+7","SFK225035",24,0,5,37
"Georgia-Pacific Corp","RS31",1847116,"YELLOW","Y+7","SFK225035",24,1,5,36
"Georgia-Pacific Corp","RS31",1847116,"YELLOW","Y+7","SFK225035",24,2,4,35
"Georgia-Pacific Corp","RS31",1847116,"YELLOW","Y+7","SFK225035",24,3,4,36
"Georgia-Pacific Corp","RS31",1847116,"YELLOW","Y+7","SFK225035",24,4,4,37
"Georgia-Pacific Corp","RS31",1847089,"YELLOW","Y+8","SFK225035",23,0,5,4
"Georgia-Pacific Corp","RS31",1847089,"YELLOW","Y+8","SFK225035",23,1,6,9
"Georgia-Pacific Corp","RS31",1847089,"YELLOW","Y+8","SFK225035",23,2,5,7
"Georgia-Pacific Corp","RS31",1847089,"YELLOW","Y+8","SFK225035",23,3,5,6
"Georgia-Pacific Corp","RS31",1847089,"YELLOW","Y+8","SFK225035",23,4,5,5
"Georgia-Pacific Corp","RS31",1847126,"YELLOW","Y+9","SFK225035",24,0,6,24
"Georgia-Pacific Corp","RS31",1847126,"YELLOW","Y+9","SFK225035",24,1,6,25
"Georgia-Pacific Corp","RS31",1847126,"YELLOW","Y+9","SFK225035",24,2,6,21
"Georgia-Pacific Corp","RS31",1847126,"YELLOW","Y+9","SFK225035",24,3,6,22
"Georgia-Pacific Corp","RS31",1847126,"YELLOW","Y+9","SFK225035",24,4,6,23
"Georgia-Pacific Corp","RS31",1842559,"YELLOW","Y-1","SFK228081",18,0,7,25
"Georgia-Pacific Corp","RS31",1842559,"YELLOW","Y-1","SFK228081",18,1,7,23
"Georgia-Pacific Corp","RS31",1842559,"YELLOW","Y-1","SFK228081",18,2,6,35
"Georgia-Pacific Corp","RS31",1842559,"YELLOW","Y-1","SFK228081",18,3,7,27
"Georgia-Pacific Corp","RS31",1842559,"YELLOW","Y-1","SFK228081",18,4,7,26
"Georgia-Pacific Corp","RS31",1847164,"YELLOW","Y-10","SFK235025",1,0,2,25
"Georgia-Pacific Corp","RS31",1847164,"YELLOW","Y-10","SFK235025",1,1,2,27
"Georgia-Pacific Corp","RS31",1847164,"YELLOW","Y-10","SFK235025",1,2,2,22
"Georgia-Pacific Corp","RS31",1847164,"YELLOW","Y-10","SFK235025",1,3,2,23
"Georgia-Pacific Corp","RS31",1847164,"YELLOW","Y-10","SFK235025",1,4,2,24
"Georgia-Pacific Corp","RS31",1847173,"YELLOW","Y-11","SFK235025",1,0,3,6
"Georgia-Pacific Corp","RS31",1847173,"YELLOW","Y-11","SFK235025",1,1,3,5
"Georgia-Pacific Corp","RS31",1847173,"YELLOW","Y-11","SFK235025",1,2,3,9
"Georgia-Pacific Corp","RS31",1847173,"YELLOW","Y-11","SFK235025",1,3,3,8
"Georgia-Pacific Corp","RS31",1847173,"YELLOW","Y-11","SFK235025",1,4,3,7
"Georgia-Pacific Corp","RS31",1847169,"YELLOW","Y-12","SFK235025",1,0,3,17
"Georgia-Pacific Corp","RS31",1847169,"YELLOW","Y-12","SFK235025",1,1,3,16
"Georgia-Pacific Corp","RS31",1847169,"YELLOW","Y-12","SFK235025",1,2,3,20
"Georgia-Pacific Corp","RS31",1847169,"YELLOW","Y-12","SFK235025",1,3,3,19
"Georgia-Pacific Corp","RS31",1847169,"YELLOW","Y-12","SFK235025",1,4,3,18
"Georgia-Pacific Corp","RS31",1847180,"YELLOW","Y-13","SFK235025",1,0,4,31
"Georgia-Pacific Corp","RS31",1847180,"YELLOW","Y-13","SFK235025",1,1,4,32
"Georgia-Pacific Corp","RS31",1847180,"YELLOW","Y-13","SFK235025",1,2,4,28
"Georgia-Pacific Corp","RS31",1847180,"YELLOW","Y-13","SFK235025",1,3,4,29
"Georgia-Pacific Corp","RS31",1847180,"YELLOW","Y-13","SFK235025",1,4,4,30
"Georgia-Pacific Corp","RS31",1847101,"YELLOW","Y-14","SFK225035",24,0,2,18
"Georgia-Pacific Corp","RS31",1847101,"YELLOW","Y-14","SFK225035",24,1,2,19
"Georgia-Pacific Corp","RS31",1847101,"YELLOW","Y-14","SFK225035",24,2,2,15
"Georgia-Pacific Corp","RS31",1847101,"YELLOW","Y-14","SFK225035",24,3,2,16
"Georgia-Pacific Corp","RS31",1847101,"YELLOW","Y-14","SFK225035",24,4,2,17
"Georgia-Pacific Corp","RS31",1847104,"YELLOW","Y-15","SFK225035",24,0,3,37
"Georgia-Pacific Corp","RS31",1847104,"YELLOW","Y-15","SFK225035",24,1,3,36
"Georgia-Pacific Corp","RS31",1847104,"YELLOW","Y-15","SFK225035",24,2,2,30
"Georgia-Pacific Corp","RS31",1847104,"YELLOW","Y-15","SFK225035",24,3,2,31
"Georgia-Pacific Corp","RS31",1847104,"YELLOW","Y-15","SFK225035",24,4,2,32
"Georgia-Pacific Corp","RS31",1847117,"YELLOW","Y-16","SFK225035",24,0,5,32
"Georgia-Pacific Corp","RS31",1847117,"YELLOW","Y-16","SFK225035",24,1,5,31
"Georgia-Pacific Corp","RS31",1847117,"YELLOW","Y-16","SFK225035",24,2,5,35
"Georgia-Pacific Corp","RS31",1847117,"YELLOW","Y-16","SFK225035",24,3,5,34
"Georgia-Pacific Corp","RS31",1847117,"YELLOW","Y-16","SFK225035",24,4,5,33
"Georgia-Pacific Corp","RS31",1847076,"YELLOW","Y-17","SFK225035",23,0,4,6
"Georgia-Pacific Corp","RS31",1847076,"YELLOW","Y-17","SFK225035",23,1,4,7
"Georgia-Pacific Corp","RS31",1847076,"YELLOW","Y-17","SFK225035",23,2,3,5
"Georgia-Pacific Corp","RS31",1847076,"YELLOW","Y-17","SFK225035",23,3,4,4
"Georgia-Pacific Corp","RS31",1847076,"YELLOW","Y-17","SFK225035",23,4,4,5
"Georgia-Pacific Corp","RS31",1847113,"YELLOW","Y-18","SFK225035",24,0,4,23
"Georgia-Pacific Corp","RS31",1847113,"YELLOW","Y-18","SFK225035",24,1,4,24
"Georgia-Pacific Corp","RS31",1847113,"YELLOW","Y-18","SFK225035",24,2,4,17
"Georgia-Pacific Corp","RS31",1847113,"YELLOW","Y-18","SFK225035",24,3,4,18
"Georgia-Pacific Corp","RS31",1847113,"YELLOW","Y-18","SFK225035",24,4,4,22
"Georgia-Pacific Corp","RS31",1847195,"YELLOW","Y-19","SFK235025",1,0,6,30
"Georgia-Pacific Corp","RS31",1847195,"YELLOW","Y-19","SFK235025",1,1,6,31
"Georgia-Pacific Corp","RS31",1847195,"YELLOW","Y-19","SFK235025",1,2,6,27
"Georgia-Pacific Corp","RS31",1847195,"YELLOW","Y-19","SFK235025",1,3,6,28
